,id_pintu_air,nama_pintu_air,tinggi_lokasi_pintu,bahaya,waspada,siaga,id_lokasi,nama_lokasi,tinggi_lokasi_evakuasi,distance_km
2447,169,P.A. Kaliduri (Baru),2.0,320,220,270,108,Malaka Sari,10.0,17.708759722012918
2448,169,P.A. Kaliduri (Baru),2.0,320,220,270,109,Kayu Putih,12.0,11.559582361644715
2449,169,P.A. Kaliduri (Baru),2.0,320,220,270,110,Pulo Gadung,9.0,12.207507095253842
2450,169,P.A. Kaliduri (Baru),2.0,320,220,270,111,Jati,12.0,11.539009000582807
2451,169,P.A. Kaliduri (Baru),2.0,320,220,270,112,Jatinegara,10.0,13.626180020586679
2452,169,P.A. Kaliduri (Baru),2.0,320,220,270,113,Rawa Terate,4.0,15.193043349335598
2453,169,P.A. Kaliduri (Baru),2.0,320,220,270,114,Penggilingan,7.0,16.811406566211552
2454,169,P.A. Kaliduri (Baru),2.0,320,220,270,115,Cakung Barat,10.0,17.11924420126532
2455,169,P.A. Kaliduri (Baru),2.0,320,220,270,116,Pulo Gebang,7.0,18.987390016687836
2456,169,P.A. Kaliduri (Baru),2.0,320,220,270,117,Cawang,25.0,14.590880755840255
2457,169,P.A. Kaliduri (Baru),2.0,320,220,270,118,Cililitan,32.0,15.619920364608975
2458,169,P.A. Kaliduri (Baru),2.0,320,220,270,119,Cipinang Melayu,17.0,16.312286976160586
2459,169,P.A. Kaliduri (Baru),2.0,320,220,270,120,Halim Perdana K,27.0,16.767081461086843
2460,169,P.A. Kaliduri (Baru),2.0,320,220,270,121,Makasar,32.0,16.36519956535747
2461,169,P.A. Kaliduri (Baru),2.0,320,220,270,122,Pinang Ranti,29.0,19.117664032037172
2462,169,P.A. Kaliduri (Baru),2.0,320,220,270,123,Ciracas,39.0,17.410315096340707
2463,169,P.A. Kaliduri (Baru),2.0,320,220,270,124,Susukan,39.0,17.385556035753353
2464,169,P.A. Kaliduri (Baru),2.0,320,220,270,125,Kelapa Dua Wetan,54.0,23.86048944303165
2465,169,P.A. Kaliduri (Baru),2.0,320,220,270,126,Gedong,35.0,19.38381121148949
2466,169,P.A. Kaliduri (Baru),2.0,320,220,270,127,Ceger,41.0,21.84036533129006
2467,169,P.A. Kaliduri (Baru),2.0,320,220,270,128,Setu,49.0,24.35999937992711
2468,169,P.A. Kaliduri (Baru),2.0,320,220,270,129,Cilangkap,54.0,24.44335470263528
2469,169,P.A. Kaliduri (Baru),2.0,320,220,270,130,Pondok Ranggon,53.0,26.426931155029216
2470,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,1,Cengkareng Timur,6.0,11.163033753129962
2471,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,2,Duri Kosambi,7.0,18.02638333474945
2472,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,3,Kapuk,6.0,9.65943472735783
2473,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,4,Tanjung Duren Selatan,7.0,7.59343958754722
2474,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,5,Jelambar,6.0,8.81609890922955
2475,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,6,Wijaya Kusuma,3.0,7.245123918724028
2476,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,7,Angke,6.0,4.10035277175016
2477,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,8,Duri Selatan,7.0,4.471797716302955
2478,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,9,Pekojan,3.0,3.776497998435525
2479,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,10,Taman Sari,7.0,2.6419718278917372
2480,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,11,Glodok,5.0,2.89339581931647
2481,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,12,Mangga Besar,4.0,3.4949249356658108
2482,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,13,Pinangsia,6.0,1.7734849346476693
2483,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,14,Tangki,6.0,2.2101806476664954
2484,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,15,Keagungan,5.0,3.089335849074631
2485,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,16,Maphar,8.0,3.0576652869616394
2486,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,17,Semanan,9.0,15.719026701101775
2487,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,18,Slipi,13.0,7.84399219743946
2488,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,19,Kemanggisan,14.0,8.620768572484264
2489,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,20,Sukabumi Utara,20.0,10.911615325787887
2490,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,21,Kedoya Utara,6.0,8.97014793846876
2491,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,22,Kedoya Selatan,5.0,9.572998086515549
2492,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,23,Duri Kepa,8.0,9.0313443547761
2493,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,24,Kebon Jeruk,15.0,9.414772706031767
2494,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,25,Kembangan Selatan,8.0,10.817524392626472
2495,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,26,Meruya Utara,6.0,11.995483361166036
2496,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,27,Meruya Selatan,18.0,14.249872262227388
2497,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,28,Srengseng,13.0,11.752310320853699
2498,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,29,Joglo,19.0,14.75530780034759
2499,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,30,Kembangan Utara,4.0,12.217441347006492
2500,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,31,Kapuk Muara,6.0,7.741098151300403
2501,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,32,Pejagalan,2.0,5.9496123351128105
2502,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,33,Kamal Muara,0.0,13.676372061765022
2503,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,34,Pluit,2.0,6.45924205058849
2504,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,35,Ancol,3.0,1.56123867046043
2505,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,36,Pademangan Barat,0.0,0.794140332222044
2506,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,37,Pademangan Timur,2.0,1.3044193744709973
2507,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,38,Warakas,3.0,4.769348490501594
2508,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,39,Sunter Agung,8.0,4.307106284520235
2509,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,40,Koja,6.0,7.397757328263442
2510,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,41,Lagoa,3.0,8.726643970411693
2511,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,42,Rawa Badak Selatan,4.0,7.244429535613954
2512,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,43,Tugu Utara,4.0,8.855791484977514
2513,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,44,Tugu Selatan,4.0,8.244021297269734
2514,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,45,Sukapura,13.0,13.75376115868528
2515,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,46,Marunda,1.0,13.827233613259146
2516,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,47,Rorotan,7.0,13.765572159954267
2517,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,48,Kelapa Gading Timur,5.0,8.640288788146552
2518,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,49,Kenari,14.0,6.863763672069618
2519,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,50,Kwitang,9.0,6.327285060458241
2520,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,51,Senen,9.0,6.325934242699047
2521,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,52,Paseban,10.0,7.178592247046216
2522,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,53,Kemayoran,10.0,6.830690572372587
2523,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,54,Sumur Batu,5.0,5.65758246907604
2524,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,55,Cempaka Baru,8.0,5.256092738513586
2525,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,56,Kebon Melati,7.0,7.1102381485886035
2526,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,57,Bendungan Hilir,7.0,8.353491427703714
2527,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,58,Gelora,9.0,10.082558729610396
2528,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,59,Kebon Kacang,7.0,7.1102381485886035
2529,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,60,Cempaka Putih Timur,6.0,6.331383496069533
2530,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,61,Cempaka Putih Barat,7.0,7.001824567817085
2531,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,62,Johar Baru,7.0,6.633093045993102
2532,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,63,Tanah Tinggi,6.0,12.918298957863698
2533,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,64,Kampung Rawa,9.0,5.8950729533780954
2534,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,65,Gambir,4.0,5.7241729986607535
2535,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,66,Duri Pulo,5.0,4.5901614728868605
2536,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,67,Karang Anyar,5.0,5.0477444493073556
2537,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,68,Gunung Sahari Utara,8.0,2.599362038998598
2538,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,69,Kebon Baru,17.0,11.670882700729212
2539,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,70,Bukit Duri,18.0,10.860422918369188
2540,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,71,Guntur,6.0,8.565283048850509
2541,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,72,Karet Kuningan,29.0,8.584411544998906
2542,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,73,Kuningan Timur,21.0,11.278227766017334
2543,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,74,Pasar Manggis,11.0,8.890872916775498
2544,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,75,Bangka,28.0,14.319544861833384
2545,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,76,Cilandak Timur,40.0,19.742918153584803
2546,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,77,Pondok Labu,44.0,19.87374321471114
2547,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,78,Lebak Bulus,49.0,20.0617176768715
2548,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,79,Kebayoran Lama Utara,22.0,13.661200771522823
2549,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,80,Pondok Pinang,34.0,16.71763429321131
2550,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,81,Cipulir,25.0,13.636493716612465
2551,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,82,Grogol Utara,16.0,10.187436791252393
2552,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,83,Melawai,30.0,13.52707693056913
2553,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,84,Gandaria Utara,21.0,14.939267354516907
2554,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,85,Pulo,23.0,13.809178903522541
2555,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,86,Cipete Utara,31.0,15.062950281975947
2556,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,87,Kramat Pela,22.0,13.559391209869654
2557,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,88,Selong,17.0,13.828912667545058
2558,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,89,Rawa Barat,17.0,11.986214264777095
2559,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,90,Senayan,14.0,11.052431307793944
2560,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,91,Pancoran,20.0,13.140033640371072
2561,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,92,Kalibata,28.0,14.49012158156919
2562,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,93,Pengadegan,20.0,13.707617264512793
2563,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,94,Duren Tiga,25.0,13.736112731445521
2564,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,95,Ciganjur,63.0,23.140505105347234
2565,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,96,Lenteng Agung,56.0,21.43798928223003
2566,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,97,Tanjung Barat,46.0,19.946537907086523
2567,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,98,Petukangan Selatan,25.0,15.939015206158441
2568,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,99,Kayu Manis,16.0,9.122596256628759
2569,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,100,Utan Kayu Selatan,14.0,8.880890411038095
2570,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,101,Utan Kayu Utara,13.0,8.314511451521968
2571,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,102,Balimester,16.0,10.629574814172953
2572,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,103,Bidara Cina,17.0,12.724468729348834
2573,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,104,Cipinang Besar Selatan,16.0,12.439600140349738
2574,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,105,Cipinang Muara,16.0,12.26071516806025
2575,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,106,Klender,16.0,12.653687128840822
2576,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,107,Duren Sawit,17.0,14.322250115243516
2577,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,108,Malaka Sari,10.0,15.017965207548626
2578,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,109,Kayu Putih,12.0,8.582179040413378
2579,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,110,Pulo Gadung,9.0,9.092852400359265
2580,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,111,Jati,12.0,8.569354506499419
2581,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,112,Jatinegara,10.0,10.907430646165528
2582,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,113,Rawa Terate,4.0,11.633222866433577
2583,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,114,Penggilingan,7.0,13.619074620198795
2584,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,115,Cakung Barat,10.0,13.299965935278458
2585,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,116,Pulo Gebang,7.0,15.591160270648139
2586,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,117,Cawang,25.0,13.842501425528502
2587,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,118,Cililitan,32.0,14.968751125100818
2588,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,119,Cipinang Melayu,17.0,14.585606030088728
2589,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,120,Halim Perdana K,27.0,15.9968425244073
2590,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,121,Makasar,32.0,15.786421901855691
2591,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,122,Pinang Ranti,29.0,18.450362613703827
2592,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,123,Ciracas,39.0,17.670721737287362
2593,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,124,Susukan,39.0,17.64974664509565
2594,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,125,Kelapa Dua Wetan,54.0,23.682093707728953
2595,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,126,Gedong,35.0,19.296292728261374
2596,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,127,Ceger,41.0,21.307155630984568
2597,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,128,Setu,49.0,28.13830042864633
2598,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,129,Cilangkap,54.0,23.803032186231572
2599,170,P.A. Ancol Flushing (Baru),2.0,220,180,190,130,Pondok Ranggon,53.0,25.69764697071761
2600,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,1,Cengkareng Timur,6.0,11.368403122675586
2601,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,2,Duri Kosambi,7.0,17.947652274755853
2602,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,3,Kapuk,6.0,10.173172637904077
2603,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,4,Tanjung Duren Selatan,7.0,6.465761445257883
2604,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,5,Jelambar,6.0,7.937593085552473
2605,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,6,Wijaya Kusuma,3.0,7.105588551372091
2606,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,7,Angke,6.0,4.1368612531808235
2607,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,8,Duri Selatan,7.0,3.599814933473176
2608,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,9,Pekojan,3.0,4.091599802514648
2609,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,10,Taman Sari,7.0,1.6904996678533009
2610,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,11,Glodok,5.0,2.6204335902895495
2611,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,12,Mangga Besar,4.0,3.3466301328988117
2612,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,13,Pinangsia,6.0,2.2019115917368275
2613,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,14,Tangki,6.0,1.5655252903722772
2614,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,15,Keagungan,5.0,2.387789711048692
2615,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,16,Maphar,8.0,1.966820511585851
2616,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,17,Semanan,9.0,15.646714708653548
2617,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,18,Slipi,13.0,6.2388585323091785
2618,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,19,Kemanggisan,14.0,7.305580607548056
2619,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,20,Sukabumi Utara,20.0,9.482072105858062
2620,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,21,Kedoya Utara,6.0,8.248459423364002
2621,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,22,Kedoya Selatan,5.0,8.927823585738878
2622,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,23,Duri Kepa,8.0,8.060187201918064
2623,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,24,Kebon Jeruk,15.0,8.356699230448076
2624,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,25,Kembangan Selatan,8.0,10.12796797480757
2625,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,26,Meruya Utara,6.0,11.132282222115368
2626,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,27,Meruya Selatan,18.0,13.243946900627934
2627,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,28,Srengseng,13.0,10.687168719148955
2628,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,29,Joglo,19.0,13.693612571429478
2629,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,30,Kembangan Utara,4.0,11.571839579797409
2630,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,31,Kapuk Muara,6.0,8.130699986771203
2631,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,32,Pejagalan,2.0,6.4907070596804655
2632,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,33,Kamal Muara,0.0,14.660315316225502
2633,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,34,Pluit,2.0,7.357783604711575
2634,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,35,Ancol,3.0,3.3786300560446616
2635,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,36,Pademangan Barat,0.0,1.8511160976764518
2636,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,37,Pademangan Timur,2.0,2.2159571388994275
2637,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,38,Warakas,3.0,5.383527876213163
2638,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,39,Sunter Agung,8.0,3.999743416360771
2639,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,40,Koja,6.0,7.925613762384181
2640,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,41,Lagoa,3.0,9.077143176487336
2641,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,42,Rawa Badak Selatan,4.0,7.2837316765567355
2642,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,43,Tugu Utara,4.0,8.995229929153645
2643,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,44,Tugu Selatan,4.0,8.131195146254248
2644,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,45,Sukapura,13.0,12.160133267132334
2645,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,46,Marunda,1.0,13.749306961840908
2646,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,47,Rorotan,7.0,13.230392857557883
2647,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,48,Kelapa Gading Timur,5.0,7.563951172621612
2648,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,49,Kenari,14.0,4.752229858289927
2649,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,50,Kwitang,9.0,4.213148186197562
2650,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,51,Senen,9.0,4.211808919954387
2651,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,52,Paseban,10.0,5.104086214005989
2652,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,53,Kemayoran,10.0,4.723847898319005
2653,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,54,Sumur Batu,5.0,4.221777744313495
2654,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,55,Cempaka Baru,8.0,3.43839047422794
2655,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,56,Kebon Melati,7.0,5.311910961982637
2656,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,57,Bendungan Hilir,7.0,6.571413015641001
2657,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,58,Gelora,9.0,8.3555026904938
2658,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,59,Kebon Kacang,7.0,5.311910961982637
2659,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,60,Cempaka Putih Timur,6.0,4.658173551011229
2660,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,61,Cempaka Putih Barat,7.0,5.138339231746529
2661,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,62,Johar Baru,7.0,4.676075816962481
2662,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,63,Tanah Tinggi,6.0,12.428695140635138
2663,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,64,Kampung Rawa,9.0,3.903857892711842
2664,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,65,Gambir,4.0,3.900242578048044
2665,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,66,Duri Pulo,5.0,3.420016740849975
2666,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,67,Karang Anyar,5.0,4.073956312715134
2667,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,68,Gunung Sahari Utara,8.0,0.5097624100940029
2668,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,69,Kebon Baru,17.0,9.566927870409362
2669,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,70,Bukit Duri,18.0,8.768131537072735
2670,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,71,Guntur,6.0,6.478922238146372
2671,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,72,Karet Kuningan,29.0,6.541792477346259
2672,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,73,Kuningan Timur,21.0,9.233536632381169
2673,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,74,Pasar Manggis,11.0,6.779066492837166
2674,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,75,Bangka,28.0,12.260609552686162
2675,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,76,Cilandak Timur,40.0,17.722658999919663
2676,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,77,Pondok Labu,44.0,17.902413459168585
2677,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,78,Lebak Bulus,49.0,18.160286803123885
2678,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,79,Kebayoran Lama Utara,22.0,11.966562531398639
2679,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,80,Pondok Pinang,34.0,14.951123763230097
2680,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,81,Cipulir,25.0,12.003313039053433
2681,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,82,Grogol Utara,16.0,8.607392045267307
2682,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,83,Melawai,30.0,11.617720537977736
2683,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,84,Gandaria Utara,21.0,13.121375876223883
2684,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,85,Pulo,23.0,11.83997855382327
2685,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,86,Cipete Utara,31.0,13.123051156268895
2686,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,87,Kramat Pela,22.0,11.762499016532741
2687,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,88,Selong,17.0,12.0924936175287
2688,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,89,Rawa Barat,17.0,9.997915930286903
2689,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,90,Senayan,14.0,9.108481019339203
2690,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,91,Pancoran,20.0,11.035653989777064
2691,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,92,Kalibata,28.0,12.378311852920724
2692,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,93,Pengadegan,20.0,11.598704586014648
2693,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,94,Duren Tiga,25.0,11.641895442213727
2694,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,95,Ciganjur,63.0,21.107298085415586
2695,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,96,Lenteng Agung,56.0,19.344189059684837
2696,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,97,Tanjung Barat,46.0,17.835803238978805
2697,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,98,Petukangan Selatan,25.0,14.462491716585319
2698,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,99,Kayu Manis,16.0,7.0712883144182035
2699,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,100,Utan Kayu Selatan,14.0,6.792778657504988
2700,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,101,Utan Kayu Utara,13.0,6.308913271665005
2701,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,102,Balimester,16.0,8.565694113897877
2702,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,103,Bidara Cina,17.0,10.635543905792753
2703,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,104,Cipinang Besar Selatan,16.0,10.424360408069784
2704,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,105,Cipinang Muara,16.0,10.293544599562162
2705,171,P.A. Jembatan Merah (Baru),3.0,250,150,200,106,Klender,16.0,10.914195526371515
